[{'label': 'fear', 'score': 0.9938428401947021}, {'label': 'neutral', 'score': 0.00176040839869529}, {'label': 'nervousness', 'score': 0.0009399746195413172}, {'label': 'approval', 'score': 0.0005978410481475294}, {'label': 'caring', 'score': 0.00045154811232350767}]
[{'label': 'neutral', 'score': 0.9755898118019104}, {'label': 'caring', 'score': 0.01262862142175436}, {'label': 'sadness', 'score': 0.0016575647750869393}, {'label': 'disappointment', 'score': 0.0014192708767950535}, {'label': 'optimism', 'score': 0.0013165827840566635}]
[{'label': 'neutral', 'score': 0.9847193956375122}, {'label': 'caring', 'score': 0.006533884443342686}, {'label': 'love', 'score': 0.0012416481040418148}, {'label': 'disappointment', 'score': 0.0011749231489375234}, {'label': 'sadness', 'score': 0.0011554531520232558}]
[{'label': 'neutral', 'score': 0.9168777465820312}, {'label': 'love', 'score': 0.03480738773941994}, {'label': 'caring', 'score': 0.02668227069079876}, {'label': 'disappointment', 'score': 0.0029727243818342686}, {'label': 'optimism', 'score': 0.002451039617881179}]
[{'label': 'neutral', 'score': 0.8822043538093567}, {'label': 'caring', 'score': 0.08101005852222443}, {'label': 'love', 'score': 0.015439669601619244}, {'label': 'optimism', 'score': 0.0024820943363010883}, {'label': 'disappointment', 'score': 0.002375275595113635}]
[{'label': 'neutral', 'score': 0.857584536075592}, {'label': 'caring', 'score': 0.09610959887504578}, {'label': 'love', 'score': 0.021266676485538483}, {'label': 'disappointment', 'score': 0.0028828203212469816}, {'label': 'sadness', 'score': 0.0027983293402940035}]
[{'label': 'neutral', 'score': 0.8938019871711731}, {'label': 'caring', 'score': 0.06654288619756699}, {'label': 'love', 'score': 0.020353980362415314}, {'label': 'disappointment', 'score': 0.0026200278662145138}, {'label': 'optimism', 'score': 0.001975155668333173}]
[{'label': 'neutral', 'score': 0.8893045783042908}, {'label': 'caring', 'score': 0.06557007879018784}, {'label': 'love', 'score': 0.024855010211467743}, {'label': 'disappointment', 'score': 0.0026098096277564764}, {'label': 'sadness', 'score': 0.002017238410189748}]
[{'label': 'neutral', 'score': 0.9809196591377258}, {'label': 'caring', 'score': 0.00853275042027235}, {'label': 'disappointment', 'score': 0.003359415801241994}, {'label': 'optimism', 'score': 0.0015985979698598385}, {'label': 'approval', 'score': 0.0010475042508915067}]
[{'label': 'neutral', 'score': 0.9464696645736694}, {'label': 'disappointment', 'score': 0.03984636068344116}, {'label': 'caring', 'score': 0.0026424371171742678}, {'label': 'sadness', 'score': 0.002584556583315134}, {'label': 'optimism', 'score': 0.00139559933450073}]
[{'label': 'neutral', 'score': 0.92710280418396}, {'label': 'disappointment', 'score': 0.05499294027686119}, {'label': 'approval', 'score': 0.0042904275469481945}, {'label': 'caring', 'score': 0.0026352114509791136}, {'label': 'optimism', 'score': 0.0019898337777704}]
[{'label': 'neutral', 'score': 0.9647585153579712}, {'label': 'caring', 'score': 0.011464779265224934}, {'label': 'disappointment', 'score': 0.008901767432689667}, {'label': 'approval', 'score': 0.00318636535666883}, {'label': 'optimism', 'score': 0.0021502338349819183}]
[{'label': 'neutral', 'score': 0.7476441860198975}, {'label': 'disappointment', 'score': 0.11189442873001099}, {'label': 'caring', 'score': 0.044130291789770126}, {'label': 'sadness', 'score': 0.04262788966298103}, {'label': 'love', 'score': 0.01759997569024563}]
[{'label': 'neutral', 'score': 0.7661440968513489}, {'label': 'caring', 'score': 0.1858314573764801}, {'label': 'love', 'score': 0.02043125033378601}, {'label': 'optimism', 'score': 0.0033198771998286247}, {'label': 'disappointment', 'score': 0.002980270888656378}]
[{'label': 'neutral', 'score': 0.7532743215560913}, {'label': 'caring', 'score': 0.19867929816246033}, {'label': 'love', 'score': 0.02109891176223755}, {'label': 'optimism', 'score': 0.0031209071166813374}, {'label': 'admiration', 'score': 0.0027932908851653337}]
[{'label': 'neutral', 'score': 0.8426324129104614}, {'label': 'caring', 'score': 0.11275715380907059}, {'label': 'love', 'score': 0.015997912734746933}, {'label': 'optimism', 'score': 0.003959003370255232}, {'label': 'admiration', 'score': 0.003955731634050608}]
[{'label': 'neutral', 'score': 0.9731144905090332}, {'label': 'caring', 'score': 0.014365141279995441}, {'label': 'admiration', 'score': 0.0017785764066502452}, {'label': 'optimism', 'score': 0.001475603668950498}, {'label': 'sadness', 'score': 0.0012734881602227688}]
[{'label': 'neutral', 'score': 0.9738724231719971}, {'label': 'caring', 'score': 0.008200694806873798}, {'label': 'love', 'score': 0.0039615752175450325}, {'label': 'admiration', 'score': 0.0031461622565984726}, {'label': 'sadness', 'score': 0.0015907363267615438}]
[{'label': 'neutral', 'score': 0.9435350894927979}, {'label': 'caring', 'score': 0.015910936519503593}, {'label': 'love', 'score': 0.013948260806500912}, {'label': 'admiration', 'score': 0.008104948326945305}, {'label': 'grief', 'score': 0.0037664470728486776}]
[{'label': 'neutral', 'score': 0.9181652069091797}, {'label': 'caring', 'score': 0.04222741723060608}, {'label': 'love', 'score': 0.009802849031984806}, {'label': 'admiration', 'score': 0.007765133865177631}, {'label': 'grief', 'score': 0.004487602971494198}]
[{'label': 'neutral', 'score': 0.8693326711654663}, {'label': 'caring', 'score': 0.05908287316560745}, {'label': 'love', 'score': 0.023538736626505852}, {'label': 'admiration', 'score': 0.014728662557899952}, {'label': 'grief', 'score': 0.006470942869782448}]
[{'label': 'neutral', 'score': 0.5508063435554504}, {'label': 'caring', 'score': 0.2690509259700775}, {'label': 'love', 'score': 0.05488647520542145}, {'label': 'gratitude', 'score': 0.041373491287231445}, {'label': 'admiration', 'score': 0.028329549357295036}]
[{'label': 'neutral', 'score': 0.5433462262153625}, {'label': 'caring', 'score': 0.26924097537994385}, {'label': 'love', 'score': 0.0679893046617508}, {'label': 'joy', 'score': 0.03035973384976387}, {'label': 'gratitude', 'score': 0.028057914227247238}]
[{'label': 'neutral', 'score': 0.564799964427948}, {'label': 'caring', 'score': 0.1903206706047058}, {'label': 'love', 'score': 0.11694687604904175}, {'label': 'admiration', 'score': 0.03599663823843002}, {'label': 'gratitude', 'score': 0.03290601819753647}]
[{'label': 'neutral', 'score': 0.5276908874511719}, {'label': 'caring', 'score': 0.3942112922668457}, {'label': 'joy', 'score': 0.01968272589147091}, {'label': 'gratitude', 'score': 0.01146074291318655}, {'label': 'admiration', 'score': 0.009965536184608936}]
[{'label': 'neutral', 'score': 0.6345912218093872}, {'label': 'caring', 'score': 0.26138758659362793}, {'label': 'joy', 'score': 0.03221447765827179}, {'label': 'love', 'score': 0.01464985404163599}, {'label': 'admiration', 'score': 0.013969693332910538}]
[{'label': 'neutral', 'score': 0.583504855632782}, {'label': 'caring', 'score': 0.3780480623245239}, {'label': 'gratitude', 'score': 0.00844090711325407}, {'label': 'optimism', 'score': 0.0052550071850419044}, {'label': 'grief', 'score': 0.0036016697995364666}]
[{'label': 'neutral', 'score': 0.7043535709381104}, {'label': 'love', 'score': 0.1275463104248047}, {'label': 'caring', 'score': 0.12441059201955795}, {'label': 'gratitude', 'score': 0.006981411017477512}, {'label': 'optimism', 'score': 0.005935133434832096}]
[{'label': 'love', 'score': 0.49799486994743347}, {'label': 'neutral', 'score': 0.38905957341194153}, {'label': 'caring', 'score': 0.0732526183128357}, {'label': 'admiration', 'score': 0.006137135438621044}, {'label': 'desire', 'score': 0.005259477533400059}]
[{'label': 'love', 'score': 0.5395137071609497}, {'label': 'neutral', 'score': 0.3470572829246521}, {'label': 'caring', 'score': 0.07642031461000443}, {'label': 'desire', 'score': 0.006697661243379116}, {'label': 'admiration', 'score': 0.006066964473575354}]
[{'label': 'love', 'score': 0.6622897386550903}, {'label': 'neutral', 'score': 0.26128944754600525}, {'label': 'caring', 'score': 0.03776433691382408}, {'label': 'admiration', 'score': 0.009705225005745888}, {'label': 'joy', 'score': 0.004283122252672911}]
[{'label': 'neutral', 'score': 0.5237423777580261}, {'label': 'caring', 'score': 0.3921065330505371}, {'label': 'love', 'score': 0.038353320211172104}, {'label': 'grief', 'score': 0.013291548006236553}, {'label': 'joy', 'score': 0.005084330216050148}]
[{'label': 'neutral', 'score': 0.5355598330497742}, {'label': 'caring', 'score': 0.38617751002311707}, {'label': 'love', 'score': 0.03983227163553238}, {'label': 'grief', 'score': 0.011330686509609222}, {'label': 'admiration', 'score': 0.004557947162538767}]
[{'label': 'neutral', 'score': 0.7325221300125122}, {'label': 'caring', 'score': 0.18447084724903107}, {'label': 'love', 'score': 0.04841150343418121}, {'label': 'grief', 'score': 0.007624543271958828}, {'label': 'approval', 'score': 0.004708543885499239}]
[{'label': 'neutral', 'score': 0.8551360964775085}, {'label': 'love', 'score': 0.09520305693149567}, {'label': 'caring', 'score': 0.024953270331025124}, {'label': 'sadness', 'score': 0.0037277890369296074}, {'label': 'grief', 'score': 0.003380757523700595}]
[{'label': 'neutral', 'score': 0.8111012578010559}, {'label': 'love', 'score': 0.10802870988845825}, {'label': 'caring', 'score': 0.053211759775877}, {'label': 'sadness', 'score': 0.004318103659898043}, {'label': 'grief', 'score': 0.0033149325754493475}]
[{'label': 'neutral', 'score': 0.9532545804977417}, {'label': 'love', 'score': 0.018105216324329376}, {'label': 'caring', 'score': 0.015148419886827469}, {'label': 'approval', 'score': 0.0017694568959996104}, {'label': 'realization', 'score': 0.001501554623246193}]
[{'label': 'neutral', 'score': 0.9528940916061401}, {'label': 'love', 'score': 0.021492144092917442}, {'label': 'caring', 'score': 0.012507990002632141}, {'label': 'approval', 'score': 0.002674776129424572}, {'label': 'admiration', 'score': 0.0014671941753476858}]
[{'label': 'neutral', 'score': 0.9682050347328186}, {'label': 'love', 'score': 0.0120623130351305}, {'label': 'approval', 'score': 0.00497821532189846}, {'label': 'caring', 'score': 0.0035344508942216635}, {'label': 'realization', 'score': 0.001918185269460082}]
[{'label': 'neutral', 'score': 0.9679752588272095}, {'label': 'love', 'score': 0.006675058510154486}, {'label': 'approval', 'score': 0.005225353874266148}, {'label': 'curiosity', 'score': 0.003597429720684886}, {'label': 'surprise', 'score': 0.002557900035753846}]
[{'label': 'neutral', 'score': 0.9789248704910278}, {'label': 'love', 'score': 0.0032389259431511164}, {'label': 'approval', 'score': 0.0031544137746095657}, {'label': 'caring', 'score': 0.0024310380686074495}, {'label': 'sadness', 'score': 0.0015835179947316647}]
[{'label': 'neutral', 'score': 0.9859035015106201}, {'label': 'caring', 'score': 0.002592064207419753}, {'label': 'sadness', 'score': 0.0017636552220210433}, {'label': 'love', 'score': 0.0015294833574444056}, {'label': 'approval', 'score': 0.0014150692149996758}]
[{'label': 'neutral', 'score': 0.9933822154998779}, {'label': 'sadness', 'score': 0.0010109293507412076}, {'label': 'caring', 'score': 0.0008778211195021868}, {'label': 'approval', 'score': 0.0007625322323292494}, {'label': 'admiration', 'score': 0.0006014537648297846}]
[{'label': 'neutral', 'score': 0.9934733510017395}, {'label': 'approval', 'score': 0.0010557128116488457}, {'label': 'sadness', 'score': 0.0008702922496013343}, {'label': 'admiration', 'score': 0.0008001726237125695}, {'label': 'caring', 'score': 0.0005936461966484785}]
[{'label': 'neutral', 'score': 0.9942263960838318}, {'label': 'approval', 'score': 0.0009014008101075888}, {'label': 'love', 'score': 0.0006930237868800759}, {'label': 'admiration', 'score': 0.0006805224111303687}, {'label': 'caring', 'score': 0.0006548353703692555}]
[{'label': 'neutral', 'score': 0.9929432272911072}, {'label': 'love', 'score': 0.0009978433372452855}, {'label': 'approval', 'score': 0.0009612024878151715}, {'label': 'caring', 'score': 0.0008951282943598926}, {'label': 'admiration', 'score': 0.0006751490873284638}]
[{'label': 'neutral', 'score': 0.9855029582977295}, {'label': 'love', 'score': 0.005468107294291258}, {'label': 'caring', 'score': 0.001581370597705245}, {'label': 'admiration', 'score': 0.0012796397786587477}, {'label': 'approval', 'score': 0.0009707969729788601}]
[{'label': 'neutral', 'score': 0.9823534488677979}, {'label': 'caring', 'score': 0.003655575681477785}, {'label': 'love', 'score': 0.0031966629903763533}, {'label': 'grief', 'score': 0.0023921108804643154}, {'label': 'sadness', 'score': 0.0014293736312538385}]
[{'label': 'neutral', 'score': 0.9722028970718384}, {'label': 'grief', 'score': 0.005624848417937756}, {'label': 'love', 'score': 0.004774279426783323}, {'label': 'sadness', 'score': 0.004413605201989412}, {'label': 'caring', 'score': 0.003668199758976698}]
[{'label': 'neutral', 'score': 0.9705600738525391}, {'label': 'grief', 'score': 0.005871225148439407}, {'label': 'caring', 'score': 0.004834171384572983}, {'label': 'sadness', 'score': 0.004788521211594343}, {'label': 'love', 'score': 0.004397599957883358}]
[{'label': 'gratitude', 'score': 0.9965588450431824}, {'label': 'admiration', 'score': 0.001276734285056591}, {'label': 'neutral', 'score': 0.0009094467386603355}, {'label': 'approval', 'score': 0.00024004437727853656}, {'label': 'caring', 'score': 0.0002323951048310846}]
[{'label': 'gratitude', 'score': 0.9897661805152893}, {'label': 'neutral', 'score': 0.006419182289391756}, {'label': 'admiration', 'score': 0.0015239283675327897}, {'label': 'caring', 'score': 0.0006513834232464433}, {'label': 'approval', 'score': 0.0003702644316945225}]
[{'label': 'gratitude', 'score': 0.9969843029975891}, {'label': 'admiration', 'score': 0.0010819673771038651}, {'label': 'neutral', 'score': 0.0007611230830661952}, {'label': 'caring', 'score': 0.0002326364628970623}, {'label': 'approval', 'score': 0.00021440470300149173}]
[{'label': 'gratitude', 'score': 0.9935601949691772}, {'label': 'neutral', 'score': 0.002621438354253769}, {'label': 'admiration', 'score': 0.002093619666993618}, {'label': 'caring', 'score': 0.00037262908881530166}, {'label': 'approval', 'score': 0.00035492164897732437}]
[{'label': 'gratitude', 'score': 0.9933258295059204}, {'label': 'admiration', 'score': 0.003253950271755457}, {'label': 'neutral', 'score': 0.0016706156311556697}, {'label': 'caring', 'score': 0.0003739398962352425}, {'label': 'approval', 'score': 0.00031125545501708984}]
[{'label': 'gratitude', 'score': 0.9945448637008667}, {'label': 'admiration', 'score': 0.0028520419728010893}, {'label': 'neutral', 'score': 0.0011048258747905493}, {'label': 'approval', 'score': 0.0003595507296267897}, {'label': 'caring', 'score': 0.00024300267978105694}]
[{'label': 'gratitude', 'score': 0.9940862655639648}, {'label': 'admiration', 'score': 0.0029878609348088503}, {'label': 'neutral', 'score': 0.0012402270222082734}, {'label': 'caring', 'score': 0.0003581135824788362}, {'label': 'approval', 'score': 0.0003316364891361445}]
[{'label': 'gratitude', 'score': 0.9948141574859619}, {'label': 'admiration', 'score': 0.0026647839695215225}, {'label': 'neutral', 'score': 0.000983311329036951}, {'label': 'caring', 'score': 0.0003028993960469961}, {'label': 'approval', 'score': 0.0002705585502553731}]
[{'label': 'gratitude', 'score': 0.9941264390945435}, {'label': 'admiration', 'score': 0.0031448034569621086}, {'label': 'neutral', 'score': 0.001128851086832583}, {'label': 'caring', 'score': 0.00031226564897224307}, {'label': 'approval', 'score': 0.0002680181642062962}]
[{'label': 'gratitude', 'score': 0.9702582955360413}, {'label': 'admiration', 'score': 0.02386864461004734}, {'label': 'neutral', 'score': 0.0027660455089062452}, {'label': 'approval', 'score': 0.0012871883809566498}, {'label': 'caring', 'score': 0.0005138285341672599}]
[{'label': 'gratitude', 'score': 0.9679039716720581}, {'label': 'admiration', 'score': 0.026854753494262695}, {'label': 'neutral', 'score': 0.002331638475880027}, {'label': 'approval', 'score': 0.0012056222185492516}, {'label': 'caring', 'score': 0.0004700282006524503}]
