[{'label': 'fear', 'score': 0.9769452810287476}, {'label': 'approval', 'score': 0.010637711733579636}, {'label': 'nervousness', 'score': 0.002849962329491973}, {'label': 'disapproval', 'score': 0.0018613779684528708}, {'label': 'optimism', 'score': 0.0010947523405775428}]
[{'label': 'approval', 'score': 0.607645571231842}, {'label': 'curiosity', 'score': 0.1408596634864807}, {'label': 'neutral', 'score': 0.12244126200675964}, {'label': 'confusion', 'score': 0.046806659549474716}, {'label': 'admiration', 'score': 0.0369814969599247}]
[{'label': 'approval', 'score': 0.5545769333839417}, {'label': 'curiosity', 'score': 0.1436573565006256}, {'label': 'neutral', 'score': 0.12039270997047424}, {'label': 'confusion', 'score': 0.0869518518447876}, {'label': 'admiration', 'score': 0.022861070930957794}]
[{'label': 'curiosity', 'score': 0.7639880180358887}, {'label': 'neutral', 'score': 0.10859452933073044}, {'label': 'confusion', 'score': 0.08905539661645889}, {'label': 'approval', 'score': 0.02823953703045845}, {'label': 'surprise', 'score': 0.001531303278170526}]
[{'label': 'curiosity', 'score': 0.6165383458137512}, {'label': 'neutral', 'score': 0.2186073362827301}, {'label': 'confusion', 'score': 0.116829052567482}, {'label': 'approval', 'score': 0.037141598761081696}, {'label': 'surprise', 'score': 0.001650901511311531}]
[{'label': 'neutral', 'score': 0.8114509582519531}, {'label': 'curiosity', 'score': 0.07715597748756409}, {'label': 'approval', 'score': 0.0532284639775753}, {'label': 'confusion', 'score': 0.04115070030093193}, {'label': 'optimism', 'score': 0.004111274145543575}]
[{'label': 'approval', 'score': 0.47251468896865845}, {'label': 'neutral', 'score': 0.37585362792015076}, {'label': 'admiration', 'score': 0.057821810245513916}, {'label': 'confusion', 'score': 0.016673045232892036}, {'label': 'optimism', 'score': 0.016229143366217613}]
[{'label': 'approval', 'score': 0.3967752456665039}, {'label': 'admiration', 'score': 0.3870374858379364}, {'label': 'neutral', 'score': 0.07365480810403824}, {'label': 'gratitude', 'score': 0.044590529054403305}, {'label': 'optimism', 'score': 0.024925783276557922}]
[{'label': 'approval', 'score': 0.4701017141342163}, {'label': 'admiration', 'score': 0.30622968077659607}, {'label': 'neutral', 'score': 0.08668969571590424}, {'label': 'gratitude', 'score': 0.032094694674015045}, {'label': 'optimism', 'score': 0.02486478164792061}]
[{'label': 'approval', 'score': 0.4468390941619873}, {'label': 'admiration', 'score': 0.34353339672088623}, {'label': 'neutral', 'score': 0.09417206048965454}, {'label': 'gratitude', 'score': 0.03659703955054283}, {'label': 'optimism', 'score': 0.024350440129637718}]
[{'label': 'approval', 'score': 0.7066509127616882}, {'label': 'admiration', 'score': 0.17290179431438446}, {'label': 'neutral', 'score': 0.05315009877085686}, {'label': 'optimism', 'score': 0.020229464396834373}, {'label': 'gratitude', 'score': 0.017822952941060066}]
[{'label': 'approval', 'score': 0.6869226098060608}, {'label': 'neutral', 'score': 0.2578889727592468}, {'label': 'admiration', 'score': 0.026898497715592384}, {'label': 'optimism', 'score': 0.005662522278726101}, {'label': 'curiosity', 'score': 0.005122548434883356}]
[{'label': 'approval', 'score': 0.5561968088150024}, {'label': 'neutral', 'score': 0.3652689456939697}, {'label': 'curiosity', 'score': 0.049967553466558456}, {'label': 'confusion', 'score': 0.007959643378853798}, {'label': 'admiration', 'score': 0.004780244547873735}]
[{'label': 'approval', 'score': 0.5786883234977722}, {'label': 'neutral', 'score': 0.3608929216861725}, {'label': 'curiosity', 'score': 0.03417268395423889}, {'label': 'confusion', 'score': 0.006525982636958361}, {'label': 'optimism', 'score': 0.003862340934574604}]
[{'label': 'neutral', 'score': 0.6838569641113281}, {'label': 'approval', 'score': 0.20873302221298218}, {'label': 'curiosity', 'score': 0.06307468563318253}, {'label': 'confusion', 'score': 0.02422218769788742}, {'label': 'desire', 'score': 0.004681686870753765}]
[{'label': 'approval', 'score': 0.46121126413345337}, {'label': 'neutral', 'score': 0.4435763657093048}, {'label': 'curiosity', 'score': 0.05557344853878021}, {'label': 'confusion', 'score': 0.010247722268104553}, {'label': 'desire', 'score': 0.007677392102777958}]
[{'label': 'approval', 'score': 0.7823391556739807}, {'label': 'neutral', 'score': 0.1492871195077896}, {'label': 'admiration', 'score': 0.01332787610590458}, {'label': 'optimism', 'score': 0.012765386141836643}, {'label': 'confusion', 'score': 0.010752327740192413}]
[{'label': 'approval', 'score': 0.8077311515808105}, {'label': 'neutral', 'score': 0.11012052744626999}, {'label': 'admiration', 'score': 0.0317000076174736}, {'label': 'optimism', 'score': 0.013809585943818092}, {'label': 'gratitude', 'score': 0.0060454304330050945}]
[{'label': 'curiosity', 'score': 0.4329039752483368}, {'label': 'neutral', 'score': 0.24550695717334747}, {'label': 'confusion', 'score': 0.2177666574716568}, {'label': 'approval', 'score': 0.08063935488462448}, {'label': 'desire', 'score': 0.003570093773305416}]
[{'label': 'confusion', 'score': 0.3834218680858612}, {'label': 'curiosity', 'score': 0.3270988166332245}, {'label': 'neutral', 'score': 0.2743357717990875}, {'label': 'approval', 'score': 0.008344804868102074}, {'label': 'desire', 'score': 0.001204723841510713}]
[{'label': 'confusion', 'score': 0.45233583450317383}, {'label': 'neutral', 'score': 0.33309808373451233}, {'label': 'curiosity', 'score': 0.20371375977993011}, {'label': 'approval', 'score': 0.0049430313520133495}, {'label': 'desire', 'score': 0.0009636798640713096}]
[{'label': 'confusion', 'score': 0.7165863513946533}, {'label': 'neutral', 'score': 0.18467192351818085}, {'label': 'curiosity', 'score': 0.09336947649717331}, {'label': 'approval', 'score': 0.0014503055717796087}, {'label': 'surprise', 'score': 0.001091826125048101}]
[{'label': 'neutral', 'score': 0.4168703854084015}, {'label': 'confusion', 'score': 0.3786815106868744}, {'label': 'curiosity', 'score': 0.15873752534389496}, {'label': 'approval', 'score': 0.03194132447242737}, {'label': 'surprise', 'score': 0.003408915363252163}]
[{'label': 'confusion', 'score': 0.3381113111972809}, {'label': 'neutral', 'score': 0.31839194893836975}, {'label': 'approval', 'score': 0.17508985102176666}, {'label': 'curiosity', 'score': 0.12578880786895752}, {'label': 'gratitude', 'score': 0.009583726525306702}]
[{'label': 'approval', 'score': 0.5643020868301392}, {'label': 'confusion', 'score': 0.124729685485363}, {'label': 'curiosity', 'score': 0.11877086013555527}, {'label': 'neutral', 'score': 0.06685633957386017}, {'label': 'admiration', 'score': 0.04180142655968666}]
[{'label': 'approval', 'score': 0.5617030262947083}, {'label': 'curiosity', 'score': 0.12541335821151733}, {'label': 'confusion', 'score': 0.10154730826616287}, {'label': 'neutral', 'score': 0.09043823927640915}, {'label': 'admiration', 'score': 0.05370304360985756}]
[{'label': 'approval', 'score': 0.6493891477584839}, {'label': 'curiosity', 'score': 0.09651541709899902}, {'label': 'confusion', 'score': 0.07719054073095322}, {'label': 'admiration', 'score': 0.064509816467762}, {'label': 'neutral', 'score': 0.03603921830654144}]
[{'label': 'curiosity', 'score': 0.860237717628479}, {'label': 'confusion', 'score': 0.05835043266415596}, {'label': 'neutral', 'score': 0.04077925160527229}, {'label': 'approval', 'score': 0.02847418002784252}, {'label': 'gratitude', 'score': 0.002393233124166727}]
[{'label': 'curiosity', 'score': 0.6607987284660339}, {'label': 'neutral', 'score': 0.2251635044813156}, {'label': 'confusion', 'score': 0.05589517951011658}, {'label': 'approval', 'score': 0.04560404643416405}, {'label': 'desire', 'score': 0.0027785080019384623}]
[{'label': 'curiosity', 'score': 0.7330232858657837}, {'label': 'neutral', 'score': 0.21064431965351105}, {'label': 'confusion', 'score': 0.04920215159654617}, {'label': 'approval', 'score': 0.002848927630111575}, {'label': 'desire', 'score': 0.0013066984247416258}]
[{'label': 'curiosity', 'score': 0.4907987713813782}, {'label': 'neutral', 'score': 0.44600263237953186}, {'label': 'confusion', 'score': 0.02769262157380581}, {'label': 'approval', 'score': 0.023660533130168915}, {'label': 'desire', 'score': 0.004354678560048342}]
[{'label': 'curiosity', 'score': 0.587287187576294}, {'label': 'neutral', 'score': 0.3571311831474304}, {'label': 'confusion', 'score': 0.02530275657773018}, {'label': 'approval', 'score': 0.019440684467554092}, {'label': 'desire', 'score': 0.0037568293046206236}]
[{'label': 'admiration', 'score': 0.7503254413604736}, {'label': 'approval', 'score': 0.12189732491970062}, {'label': 'neutral', 'score': 0.06753894686698914}, {'label': 'gratitude', 'score': 0.037105582654476166}, {'label': 'optimism', 'score': 0.005974932573735714}]
[{'label': 'admiration', 'score': 0.8046866655349731}, {'label': 'approval', 'score': 0.10576745122671127}, {'label': 'neutral', 'score': 0.047449514269828796}, {'label': 'gratitude', 'score': 0.020886264741420746}, {'label': 'optimism', 'score': 0.006340747233480215}]
[{'label': 'admiration', 'score': 0.8551637530326843}, {'label': 'approval', 'score': 0.07850863039493561}, {'label': 'neutral', 'score': 0.02959003858268261}, {'label': 'gratitude', 'score': 0.016043050214648247}, {'label': 'optimism', 'score': 0.0060743908397853374}]
[{'label': 'admiration', 'score': 0.6622644662857056}, {'label': 'approval', 'score': 0.23467984795570374}, {'label': 'gratitude', 'score': 0.03746233507990837}, {'label': 'neutral', 'score': 0.03242682293057442}, {'label': 'curiosity', 'score': 0.009941814467310905}]
[{'label': 'admiration', 'score': 0.6208868026733398}, {'label': 'approval', 'score': 0.2782864272594452}, {'label': 'gratitude', 'score': 0.03260777145624161}, {'label': 'neutral', 'score': 0.026729347184300423}, {'label': 'curiosity', 'score': 0.013556687161326408}]
[{'label': 'admiration', 'score': 0.4805104434490204}, {'label': 'approval', 'score': 0.3369426727294922}, {'label': 'gratitude', 'score': 0.11441396921873093}, {'label': 'neutral', 'score': 0.025845156982541084}, {'label': 'curiosity', 'score': 0.01589137502014637}]
[{'label': 'approval', 'score': 0.5765746235847473}, {'label': 'admiration', 'score': 0.21558541059494019}, {'label': 'gratitude', 'score': 0.10974559187889099}, {'label': 'neutral', 'score': 0.051024772226810455}, {'label': 'curiosity', 'score': 0.019908523187041283}]
[{'label': 'approval', 'score': 0.7563318610191345}, {'label': 'admiration', 'score': 0.07091870158910751}, {'label': 'neutral', 'score': 0.0705319344997406}, {'label': 'gratitude', 'score': 0.06799346953630447}, {'label': 'curiosity', 'score': 0.011042955331504345}]
[{'label': 'approval', 'score': 0.617926836013794}, {'label': 'admiration', 'score': 0.25928258895874023}, {'label': 'gratitude', 'score': 0.06625239551067352}, {'label': 'neutral', 'score': 0.030294405296444893}, {'label': 'optimism', 'score': 0.006524610333144665}]
[{'label': 'admiration', 'score': 0.7004891633987427}, {'label': 'approval', 'score': 0.2559881806373596}, {'label': 'gratitude', 'score': 0.01683017984032631}, {'label': 'neutral', 'score': 0.01033062394708395}, {'label': 'optimism', 'score': 0.004000942688435316}]
[{'label': 'approval', 'score': 0.6460468173027039}, {'label': 'neutral', 'score': 0.12790784239768982}, {'label': 'curiosity', 'score': 0.09101103991270065}, {'label': 'admiration', 'score': 0.08369343727827072}, {'label': 'gratitude', 'score': 0.01785142719745636}]
[{'label': 'approval', 'score': 0.713058590888977}, {'label': 'admiration', 'score': 0.1008179783821106}, {'label': 'neutral', 'score': 0.08882670849561691}, {'label': 'curiosity', 'score': 0.03701457753777504}, {'label': 'gratitude', 'score': 0.020920444279909134}]
[{'label': 'approval', 'score': 0.6250028014183044}, {'label': 'admiration', 'score': 0.22688350081443787}, {'label': 'neutral', 'score': 0.06059980392456055}, {'label': 'gratitude', 'score': 0.024480758234858513}, {'label': 'curiosity', 'score': 0.018684804439544678}]
[{'label': 'realization', 'score': 0.53391432762146}, {'label': 'approval', 'score': 0.30751365423202515}, {'label': 'confusion', 'score': 0.057473599910736084}, {'label': 'neutral', 'score': 0.054910190403461456}, {'label': 'admiration', 'score': 0.01237373799085617}]
[{'label': 'realization', 'score': 0.8352484107017517}, {'label': 'confusion', 'score': 0.059517037123441696}, {'label': 'neutral', 'score': 0.0528157539665699}, {'label': 'approval', 'score': 0.03242148831486702}, {'label': 'surprise', 'score': 0.007298656739294529}]
[{'label': 'realization', 'score': 0.7895928621292114}, {'label': 'neutral', 'score': 0.07423384487628937}, {'label': 'confusion', 'score': 0.07295672595500946}, {'label': 'approval', 'score': 0.025131819769740105}, {'label': 'surprise', 'score': 0.02119489200413227}]
[{'label': 'realization', 'score': 0.8183111548423767}, {'label': 'neutral', 'score': 0.08976180851459503}, {'label': 'confusion', 'score': 0.05310618877410889}, {'label': 'surprise', 'score': 0.014874041080474854}, {'label': 'approval', 'score': 0.013504194095730782}]
[{'label': 'realization', 'score': 0.605935275554657}, {'label': 'confusion', 'score': 0.21767908334732056}, {'label': 'neutral', 'score': 0.12094452232122421}, {'label': 'surprise', 'score': 0.03509141504764557}, {'label': 'curiosity', 'score': 0.007567522581666708}]
[{'label': 'realization', 'score': 0.8545007109642029}, {'label': 'confusion', 'score': 0.06640562415122986}, {'label': 'neutral', 'score': 0.052001941949129105}, {'label': 'surprise', 'score': 0.01755242608487606}, {'label': 'approval', 'score': 0.002798893954604864}]
[{'label': 'realization', 'score': 0.7382967472076416}, {'label': 'confusion', 'score': 0.14563700556755066}, {'label': 'neutral', 'score': 0.06852012127637863}, {'label': 'surprise', 'score': 0.033368341624736786}, {'label': 'curiosity', 'score': 0.0037148308474570513}]
[{'label': 'realization', 'score': 0.8363323211669922}, {'label': 'confusion', 'score': 0.08764804154634476}, {'label': 'neutral', 'score': 0.05109338089823723}, {'label': 'surprise', 'score': 0.01130115706473589}, {'label': 'approval', 'score': 0.0057058255188167095}]
[{'label': 'realization', 'score': 0.7684094905853271}, {'label': 'confusion', 'score': 0.12166360765695572}, {'label': 'neutral', 'score': 0.06761996448040009}, {'label': 'approval', 'score': 0.016198115423321724}, {'label': 'surprise', 'score': 0.012030973099172115}]
[{'label': 'realization', 'score': 0.8373786211013794}, {'label': 'confusion', 'score': 0.12382016330957413}, {'label': 'neutral', 'score': 0.015465985983610153}, {'label': 'surprise', 'score': 0.011243900284171104}, {'label': 'approval', 'score': 0.0026847615372389555}]
[{'label': 'realization', 'score': 0.8242780566215515}, {'label': 'confusion', 'score': 0.12843622267246246}, {'label': 'neutral', 'score': 0.014903842471539974}, {'label': 'surprise', 'score': 0.013878269121050835}, {'label': 'approval', 'score': 0.005666984710842371}]
[{'label': 'realization', 'score': 0.9760988354682922}, {'label': 'surprise', 'score': 0.007678171619772911}, {'label': 'neutral', 'score': 0.005219187121838331}, {'label': 'approval', 'score': 0.003808786394074559}, {'label': 'optimism', 'score': 0.002773970365524292}]
[{'label': 'realization', 'score': 0.9628957509994507}, {'label': 'surprise', 'score': 0.011574688367545605}, {'label': 'neutral', 'score': 0.009289217181503773}, {'label': 'approval', 'score': 0.005585027858614922}, {'label': 'optimism', 'score': 0.004515723790973425}]
[{'label': 'realization', 'score': 0.9856175780296326}, {'label': 'neutral', 'score': 0.00610707001760602}, {'label': 'surprise', 'score': 0.00244467263109982}, {'label': 'approval', 'score': 0.0021300516091287136}, {'label': 'optimism', 'score': 0.001631890656426549}]
[{'label': 'realization', 'score': 0.9837809801101685}, {'label': 'neutral', 'score': 0.006868985015898943}, {'label': 'surprise', 'score': 0.0032116821967065334}, {'label': 'approval', 'score': 0.002026492729783058}, {'label': 'optimism', 'score': 0.0018028098857030272}]
