[{'label': 'sadness', 'score': 0.9200335144996643}, {'label': 'disappointment', 'score': 0.04467884078621864}, {'label': 'anger', 'score': 0.0121521120890975}, {'label': 'neutral', 'score': 0.010963325388729572}, {'label': 'annoyance', 'score': 0.004911137744784355}]
[{'label': 'neutral', 'score': 0.5499686598777771}, {'label': 'desire', 'score': 0.1262255311012268}, {'label': 'grief', 'score': 0.10165764391422272}, {'label': 'love', 'score': 0.05434826388955116}, {'label': 'sadness', 'score': 0.04926830530166626}]
[{'label': 'neutral', 'score': 0.65221107006073}, {'label': 'desire', 'score': 0.09870181232690811}, {'label': 'grief', 'score': 0.05807531625032425}, {'label': 'sadness', 'score': 0.057626206427812576}, {'label': 'optimism', 'score': 0.027556929737329483}]
[{'label': 'neutral', 'score': 0.7675542235374451}, {'label': 'sadness', 'score': 0.059256814420223236}, {'label': 'desire', 'score': 0.04631078988313675}, {'label': 'grief', 'score': 0.026053043082356453}, {'label': 'caring', 'score': 0.024846600368618965}]
[{'label': 'sadness', 'score': 0.6127408146858215}, {'label': 'neutral', 'score': 0.2648475766181946}, {'label': 'disappointment', 'score': 0.04846623167395592}, {'label': 'desire', 'score': 0.020523011684417725}, {'label': 'caring', 'score': 0.01292429305613041}]
[{'label': 'disappointment', 'score': 0.3798833191394806}, {'label': 'neutral', 'score': 0.31795549392700195}, {'label': 'sadness', 'score': 0.2120974063873291}, {'label': 'realization', 'score': 0.02823980152606964}, {'label': 'desire', 'score': 0.013280440121889114}]
[{'label': 'sadness', 'score': 0.33606991171836853}, {'label': 'disappointment', 'score': 0.3307200074195862}, {'label': 'neutral', 'score': 0.2368086725473404}, {'label': 'realization', 'score': 0.022185221314430237}, {'label': 'love', 'score': 0.01992228999733925}]
[{'label': 'neutral', 'score': 0.5798982381820679}, {'label': 'sadness', 'score': 0.28972548246383667}, {'label': 'disappointment', 'score': 0.05451386421918869}, {'label': 'desire', 'score': 0.01922147162258625}, {'label': 'optimism', 'score': 0.011193177662789822}]
[{'label': 'neutral', 'score': 0.5647896528244019}, {'label': 'sadness', 'score': 0.3075351417064667}, {'label': 'disappointment', 'score': 0.06183116137981415}, {'label': 'desire', 'score': 0.012214514426887035}, {'label': 'remorse', 'score': 0.010526129975914955}]
[{'label': 'sadness', 'score': 0.6801954507827759}, {'label': 'neutral', 'score': 0.2651163935661316}, {'label': 'disappointment', 'score': 0.021200211718678474}, {'label': 'remorse', 'score': 0.006030509248375893}, {'label': 'fear', 'score': 0.004365238361060619}]
[{'label': 'sadness', 'score': 0.8485903739929199}, {'label': 'neutral', 'score': 0.11555849760770798}, {'label': 'disappointment', 'score': 0.015840087085962296}, {'label': 'grief', 'score': 0.0044967057183384895}, {'label': 'remorse', 'score': 0.0038162153214216232}]
[{'label': 'sadness', 'score': 0.7676940560340881}, {'label': 'neutral', 'score': 0.17319698631763458}, {'label': 'grief', 'score': 0.01787802390754223}, {'label': 'disappointment', 'score': 0.013973867520689964}, {'label': 'fear', 'score': 0.0067228772677481174}]
[{'label': 'sadness', 'score': 0.4650171101093292}, {'label': 'neutral', 'score': 0.4242589473724365}, {'label': 'grief', 'score': 0.03109052963554859}, {'label': 'disappointment', 'score': 0.02330065332353115}, {'label': 'fear', 'score': 0.012615755200386047}]
[{'label': 'sadness', 'score': 0.7863693833351135}, {'label': 'neutral', 'score': 0.15487772226333618}, {'label': 'disappointment', 'score': 0.016739357262849808}, {'label': 'grief', 'score': 0.014501954428851604}, {'label': 'fear', 'score': 0.005343920085579157}]
[{'label': 'sadness', 'score': 0.5366297364234924}, {'label': 'neutral', 'score': 0.3564080595970154}, {'label': 'grief', 'score': 0.025071535259485245}, {'label': 'disappointment', 'score': 0.02465311624109745}, {'label': 'fear', 'score': 0.011272384785115719}]
[{'label': 'sadness', 'score': 0.7005046010017395}, {'label': 'neutral', 'score': 0.22607874870300293}, {'label': 'disappointment', 'score': 0.023560671135783195}, {'label': 'grief', 'score': 0.011527150869369507}, {'label': 'fear', 'score': 0.008107970468699932}]
[{'label': 'sadness', 'score': 0.7442349791526794}, {'label': 'neutral', 'score': 0.17029477655887604}, {'label': 'grief', 'score': 0.02410479635000229}, {'label': 'disappointment', 'score': 0.01788409613072872}, {'label': 'fear', 'score': 0.011378440074622631}]
[{'label': 'sadness', 'score': 0.4891965985298157}, {'label': 'neutral', 'score': 0.4074859619140625}, {'label': 'grief', 'score': 0.023698678240180016}, {'label': 'disappointment', 'score': 0.02303851768374443}, {'label': 'optimism', 'score': 0.010110605508089066}]
[{'label': 'sadness', 'score': 0.6728775501251221}, {'label': 'neutral', 'score': 0.23886656761169434}, {'label': 'grief', 'score': 0.03117985650897026}, {'label': 'disappointment', 'score': 0.01820608228445053}, {'label': 'fear', 'score': 0.008601455017924309}]
[{'label': 'neutral', 'score': 0.5766583681106567}, {'label': 'sadness', 'score': 0.3651355803012848}, {'label': 'disappointment', 'score': 0.013966944999992847}, {'label': 'grief', 'score': 0.00758416298776865}, {'label': 'caring', 'score': 0.007082942873239517}]
[{'label': 'neutral', 'score': 0.6538484692573547}, {'label': 'sadness', 'score': 0.26694831252098083}, {'label': 'caring', 'score': 0.017251770943403244}, {'label': 'disappointment', 'score': 0.012813291512429714}, {'label': 'grief', 'score': 0.010596022941172123}]
[{'label': 'neutral', 'score': 0.5166640877723694}, {'label': 'sadness', 'score': 0.3678428828716278}, {'label': 'disappointment', 'score': 0.03016301430761814}, {'label': 'fear', 'score': 0.020251020789146423}, {'label': 'grief', 'score': 0.013248898088932037}]
[{'label': 'neutral', 'score': 0.47283920645713806}, {'label': 'sadness', 'score': 0.39171940088272095}, {'label': 'disappointment', 'score': 0.04648269712924957}, {'label': 'grief', 'score': 0.01744144968688488}, {'label': 'fear', 'score': 0.016496757045388222}]
[{'label': 'neutral', 'score': 0.5959797501564026}, {'label': 'sadness', 'score': 0.2805004119873047}, {'label': 'disappointment', 'score': 0.03681686893105507}, {'label': 'grief', 'score': 0.014647983014583588}, {'label': 'optimism', 'score': 0.01458508986979723}]
[{'label': 'sadness', 'score': 0.5391378998756409}, {'label': 'neutral', 'score': 0.33682045340538025}, {'label': 'disappointment', 'score': 0.042457494884729385}, {'label': 'grief', 'score': 0.012443071231245995}, {'label': 'anger', 'score': 0.012146223336458206}]
[{'label': 'sadness', 'score': 0.5349302887916565}, {'label': 'neutral', 'score': 0.3458309471607208}, {'label': 'disappointment', 'score': 0.042630527168512344}, {'label': 'anger', 'score': 0.012877766974270344}, {'label': 'grief', 'score': 0.010808959603309631}]
[{'label': 'sadness', 'score': 0.9159879684448242}, {'label': 'neutral', 'score': 0.04022197052836418}, {'label': 'disappointment', 'score': 0.02360224351286888}, {'label': 'grief', 'score': 0.004744509235024452}, {'label': 'fear', 'score': 0.00470074312761426}]
[{'label': 'sadness', 'score': 0.8572784662246704}, {'label': 'neutral', 'score': 0.09248899668455124}, {'label': 'disappointment', 'score': 0.023583026602864265}, {'label': 'fear', 'score': 0.00643166434019804}, {'label': 'grief', 'score': 0.005579603835940361}]
[{'label': 'sadness', 'score': 0.6613562703132629}, {'label': 'neutral', 'score': 0.2721365690231323}, {'label': 'disappointment', 'score': 0.033350780606269836}, {'label': 'fear', 'score': 0.008020139299333096}, {'label': 'grief', 'score': 0.004552936181426048}]
[{'label': 'sadness', 'score': 0.5153073668479919}, {'label': 'neutral', 'score': 0.4198826551437378}, {'label': 'disappointment', 'score': 0.031677257269620895}, {'label': 'fear', 'score': 0.006302548106759787}, {'label': 'grief', 'score': 0.003927881829440594}]
[{'label': 'neutral', 'score': 0.6398380994796753}, {'label': 'sadness', 'score': 0.3026684522628784}, {'label': 'disappointment', 'score': 0.02304857224225998}, {'label': 'desire', 'score': 0.004324717912822962}, {'label': 'optimism', 'score': 0.0039037368260324}]
[{'label': 'neutral', 'score': 0.5557480454444885}, {'label': 'sadness', 'score': 0.38699430227279663}, {'label': 'disappointment', 'score': 0.02780430018901825}, {'label': 'desire', 'score': 0.004314026795327663}, {'label': 'grief', 'score': 0.0035880350042134523}]
[{'label': 'neutral', 'score': 0.8092866539955139}, {'label': 'sadness', 'score': 0.1448897421360016}, {'label': 'disappointment', 'score': 0.01670200377702713}, {'label': 'desire', 'score': 0.004477805458009243}, {'label': 'optimism', 'score': 0.004238670691847801}]
[{'label': 'neutral', 'score': 0.847532331943512}, {'label': 'sadness', 'score': 0.10554607212543488}, {'label': 'disappointment', 'score': 0.013042022474110126}, {'label': 'optimism', 'score': 0.005703870672732592}, {'label': 'anger', 'score': 0.004207140766084194}]
[{'label': 'neutral', 'score': 0.857571542263031}, {'label': 'sadness', 'score': 0.1037934198975563}, {'label': 'disappointment', 'score': 0.01022406481206417}, {'label': 'optimism', 'score': 0.00474149314686656}, {'label': 'desire', 'score': 0.003971829079091549}]
[{'label': 'neutral', 'score': 0.8611119389533997}, {'label': 'sadness', 'score': 0.10279897600412369}, {'label': 'disappointment', 'score': 0.010406594723463058}, {'label': 'optimism', 'score': 0.005235741846263409}, {'label': 'desire', 'score': 0.004051756113767624}]
[{'label': 'neutral', 'score': 0.8264625668525696}, {'label': 'sadness', 'score': 0.13116341829299927}, {'label': 'disappointment', 'score': 0.012360434979200363}, {'label': 'optimism', 'score': 0.004108793567866087}, {'label': 'anger', 'score': 0.003774830140173435}]
[{'label': 'neutral', 'score': 0.7022189497947693}, {'label': 'sadness', 'score': 0.24916844069957733}, {'label': 'disappointment', 'score': 0.018363799899816513}, {'label': 'caring', 'score': 0.0038711836095899343}, {'label': 'fear', 'score': 0.0033900593407452106}]
[{'label': 'neutral', 'score': 0.5967822074890137}, {'label': 'sadness', 'score': 0.3540126383304596}, {'label': 'disappointment', 'score': 0.019233807921409607}, {'label': 'fear', 'score': 0.004471456632018089}, {'label': 'caring', 'score': 0.004207892343401909}]
[{'label': 'sadness', 'score': 0.5690357685089111}, {'label': 'neutral', 'score': 0.3834221065044403}, {'label': 'disappointment', 'score': 0.01841164194047451}, {'label': 'fear', 'score': 0.005475286394357681}, {'label': 'caring', 'score': 0.004100262187421322}]
[{'label': 'neutral', 'score': 0.6830539107322693}, {'label': 'sadness', 'score': 0.2733359634876251}, {'label': 'disappointment', 'score': 0.01582522690296173}, {'label': 'caring', 'score': 0.0031870610546320677}, {'label': 'fear', 'score': 0.0031464870553463697}]
[{'label': 'neutral', 'score': 0.8611723780632019}, {'label': 'sadness', 'score': 0.10910839587450027}, {'label': 'disappointment', 'score': 0.006184462923556566}, {'label': 'desire', 'score': 0.003652396611869335}, {'label': 'optimism', 'score': 0.0032168705947697163}]
[{'label': 'neutral', 'score': 0.9446240067481995}, {'label': 'sadness', 'score': 0.028504110872745514}, {'label': 'disappointment', 'score': 0.007513207383453846}, {'label': 'optimism', 'score': 0.005513027776032686}, {'label': 'caring', 'score': 0.001609361614100635}]
[{'label': 'neutral', 'score': 0.7969253659248352}, {'label': 'sadness', 'score': 0.1574193686246872}, {'label': 'disappointment', 'score': 0.016059964895248413}, {'label': 'fear', 'score': 0.003992479294538498}, {'label': 'optimism', 'score': 0.0035701957531273365}]
[{'label': 'neutral', 'score': 0.9537708163261414}, {'label': 'sadness', 'score': 0.02619824931025505}, {'label': 'disappointment', 'score': 0.0033840981777757406}, {'label': 'anger', 'score': 0.002659881953150034}, {'label': 'annoyance', 'score': 0.002538607455790043}]
[{'label': 'neutral', 'score': 0.9559338092803955}, {'label': 'anger', 'score': 0.010357541032135487}, {'label': 'sadness', 'score': 0.009284709580242634}, {'label': 'optimism', 'score': 0.004454085603356361}, {'label': 'desire', 'score': 0.0034623011015355587}]
[{'label': 'neutral', 'score': 0.890906035900116}, {'label': 'admiration', 'score': 0.03598209470510483}, {'label': 'anger', 'score': 0.02166270837187767}, {'label': 'optimism', 'score': 0.00991646759212017}, {'label': 'disappointment', 'score': 0.008989738300442696}]
[{'label': 'neutral', 'score': 0.9319819211959839}, {'label': 'sadness', 'score': 0.030208393931388855}, {'label': 'anger', 'score': 0.01159515231847763}, {'label': 'disappointment', 'score': 0.006676198914647102}, {'label': 'annoyance', 'score': 0.004511719103902578}]
[{'label': 'neutral', 'score': 0.5833464860916138}, {'label': 'sadness', 'score': 0.3320595324039459}, {'label': 'disappointment', 'score': 0.049890726804733276}, {'label': 'anger', 'score': 0.00565097713842988}, {'label': 'annoyance', 'score': 0.005084359552711248}]
[{'label': 'neutral', 'score': 0.5023380517959595}, {'label': 'sadness', 'score': 0.4321354627609253}, {'label': 'disappointment', 'score': 0.041414786130189896}, {'label': 'annoyance', 'score': 0.00323773012496531}, {'label': 'optimism', 'score': 0.002737326081842184}]
[{'label': 'sadness', 'score': 0.6173067688941956}, {'label': 'neutral', 'score': 0.3361915051937103}, {'label': 'disappointment', 'score': 0.02600998245179653}, {'label': 'fear', 'score': 0.002683068159967661}, {'label': 'caring', 'score': 0.0022380256559699774}]
[{'label': 'sadness', 'score': 0.6611363887786865}, {'label': 'neutral', 'score': 0.28933554887771606}, {'label': 'disappointment', 'score': 0.028197569772601128}, {'label': 'fear', 'score': 0.0035328357480466366}, {'label': 'annoyance', 'score': 0.002444709651172161}]
[{'label': 'sadness', 'score': 0.7323437333106995}, {'label': 'neutral', 'score': 0.20746375620365143}, {'label': 'disappointment', 'score': 0.0337609127163887}, {'label': 'fear', 'score': 0.005328793078660965}, {'label': 'annoyance', 'score': 0.004039684776216745}]
[{'label': 'sadness', 'score': 0.779647946357727}, {'label': 'neutral', 'score': 0.1556343138217926}, {'label': 'disappointment', 'score': 0.02537609450519085}, {'label': 'fear', 'score': 0.01054716669023037}, {'label': 'anger', 'score': 0.005084289237856865}]
[{'label': 'sadness', 'score': 0.5285550951957703}, {'label': 'neutral', 'score': 0.4122169613838196}, {'label': 'disappointment', 'score': 0.0220127385109663}, {'label': 'anger', 'score': 0.005074179265648127}, {'label': 'remorse', 'score': 0.004335196688771248}]
[{'label': 'neutral', 'score': 0.643017590045929}, {'label': 'sadness', 'score': 0.3039357364177704}, {'label': 'disappointment', 'score': 0.014023439958691597}, {'label': 'desire', 'score': 0.0047893519513309}, {'label': 'anger', 'score': 0.00443727383390069}]
[{'label': 'sadness', 'score': 0.6019114851951599}, {'label': 'neutral', 'score': 0.33680111169815063}, {'label': 'disappointment', 'score': 0.01418362744152546}, {'label': 'caring', 'score': 0.011372745037078857}, {'label': 'remorse', 'score': 0.006903653498739004}]
[{'label': 'neutral', 'score': 0.6006652116775513}, {'label': 'sadness', 'score': 0.3498639166355133}, {'label': 'disappointment', 'score': 0.014932340011000633}, {'label': 'fear', 'score': 0.005751671269536018}, {'label': 'realization', 'score': 0.004141521640121937}]
[{'label': 'sadness', 'score': 0.5775461196899414}, {'label': 'neutral', 'score': 0.37266412377357483}, {'label': 'disappointment', 'score': 0.014614246785640717}, {'label': 'fear', 'score': 0.006635410711169243}, {'label': 'caring', 'score': 0.004991494584828615}]
[{'label': 'sadness', 'score': 0.7821879982948303}, {'label': 'neutral', 'score': 0.17185477912425995}, {'label': 'disappointment', 'score': 0.016817491501569748}, {'label': 'fear', 'score': 0.007166009861975908}, {'label': 'disgust', 'score': 0.0035331433173269033}]
[{'label': 'sadness', 'score': 0.9070582389831543}, {'label': 'neutral', 'score': 0.06442764401435852}, {'label': 'disappointment', 'score': 0.009309647604823112}, {'label': 'fear', 'score': 0.006159609649330378}, {'label': 'disgust', 'score': 0.0022171614691615105}]
[{'label': 'sadness', 'score': 0.8963724374771118}, {'label': 'neutral', 'score': 0.07739359140396118}, {'label': 'disappointment', 'score': 0.006424836348742247}, {'label': 'fear', 'score': 0.005946361925452948}, {'label': 'disgust', 'score': 0.0019360469887033105}]
