[{'label': 'remorse', 'score': 0.3367615342140198}, {'label': 'sadness', 'score': 0.21818599104881287}, {'label': 'grief', 'score': 0.15338227152824402}, {'label': 'caring', 'score': 0.09675418585538864}, {'label': 'fear', 'score': 0.053386837244033813}]
[{'label': 'gratitude', 'score': 0.8674808740615845}, {'label': 'realization', 'score': 0.04439391940832138}, {'label': 'disappointment', 'score': 0.023877883329987526}, {'label': 'remorse', 'score': 0.020444106310606003}, {'label': 'admiration', 'score': 0.01316424086689949}]
[{'label': 'realization', 'score': 0.6521123051643372}, {'label': 'gratitude', 'score': 0.1142229363322258}, {'label': 'remorse', 'score': 0.10869754105806351}, {'label': 'disappointment', 'score': 0.05338079109787941}, {'label': 'approval', 'score': 0.01658841036260128}]
[{'label': 'realization', 'score': 0.7020609974861145}, {'label': 'remorse', 'score': 0.09813067317008972}, {'label': 'gratitude', 'score': 0.09430970996618271}, {'label': 'disappointment', 'score': 0.04028866067528725}, {'label': 'approval', 'score': 0.014943720772862434}]
[{'label': 'realization', 'score': 0.5455520749092102}, {'label': 'remorse', 'score': 0.17554117739200592}, {'label': 'disappointment', 'score': 0.15339164435863495}, {'label': 'admiration', 'score': 0.02975093387067318}, {'label': 'sadness', 'score': 0.024493392556905746}]
[{'label': 'realization', 'score': 0.512532651424408}, {'label': 'remorse', 'score': 0.18943214416503906}, {'label': 'disappointment', 'score': 0.16537590324878693}, {'label': 'admiration', 'score': 0.03258326277136803}, {'label': 'sadness', 'score': 0.02511705830693245}]
[{'label': 'disappointment', 'score': 0.5107313990592957}, {'label': 'admiration', 'score': 0.1344558149576187}, {'label': 'remorse', 'score': 0.12312529981136322}, {'label': 'realization', 'score': 0.10342777520418167}, {'label': 'gratitude', 'score': 0.029432479292154312}]
[{'label': 'disappointment', 'score': 0.5814293026924133}, {'label': 'admiration', 'score': 0.15696462988853455}, {'label': 'gratitude', 'score': 0.11597105115652084}, {'label': 'remorse', 'score': 0.05169287696480751}, {'label': 'realization', 'score': 0.02281932532787323}]
[{'label': 'disappointment', 'score': 0.5520537495613098}, {'label': 'admiration', 'score': 0.17871397733688354}, {'label': 'gratitude', 'score': 0.124040387570858}, {'label': 'remorse', 'score': 0.050745390355587006}, {'label': 'realization', 'score': 0.022738244384527206}]
[{'label': 'disappointment', 'score': 0.5693433284759521}, {'label': 'admiration', 'score': 0.16287219524383545}, {'label': 'gratitude', 'score': 0.11430101096630096}, {'label': 'remorse', 'score': 0.04478941112756729}, {'label': 'realization', 'score': 0.033130861818790436}]
[{'label': 'gratitude', 'score': 0.5657421350479126}, {'label': 'disappointment', 'score': 0.17852871119976044}, {'label': 'realization', 'score': 0.12424466758966446}, {'label': 'remorse', 'score': 0.038713183254003525}, {'label': 'approval', 'score': 0.024980030953884125}]
[{'label': 'realization', 'score': 0.40534791350364685}, {'label': 'gratitude', 'score': 0.18862491846084595}, {'label': 'disappointment', 'score': 0.18771952390670776}, {'label': 'remorse', 'score': 0.08116576075553894}, {'label': 'admiration', 'score': 0.04610425606369972}]
[{'label': 'realization', 'score': 0.4130476117134094}, {'label': 'disappointment', 'score': 0.18536241352558136}, {'label': 'gratitude', 'score': 0.18028612434864044}, {'label': 'remorse', 'score': 0.08364269882440567}, {'label': 'admiration', 'score': 0.04613066092133522}]
[{'label': 'admiration', 'score': 0.47182077169418335}, {'label': 'disappointment', 'score': 0.18368461728096008}, {'label': 'gratitude', 'score': 0.13295584917068481}, {'label': 'realization', 'score': 0.07555902749300003}, {'label': 'remorse', 'score': 0.04883977025747299}]
[{'label': 'admiration', 'score': 0.46859318017959595}, {'label': 'disappointment', 'score': 0.17908260226249695}, {'label': 'gratitude', 'score': 0.13786581158638}, {'label': 'realization', 'score': 0.07918915152549744}, {'label': 'remorse', 'score': 0.04793759062886238}]
[{'label': 'admiration', 'score': 0.614387035369873}, {'label': 'disappointment', 'score': 0.18341614305973053}, {'label': 'gratitude', 'score': 0.09757107496261597}, {'label': 'approval', 'score': 0.019959745928645134}, {'label': 'remorse', 'score': 0.019943716004490852}]
[{'label': 'admiration', 'score': 0.6124095916748047}, {'label': 'disappointment', 'score': 0.17720386385917664}, {'label': 'gratitude', 'score': 0.10970030725002289}, {'label': 'approval', 'score': 0.019769838079810143}, {'label': 'remorse', 'score': 0.019196176901459694}]
[{'label': 'admiration', 'score': 0.49309685826301575}, {'label': 'disappointment', 'score': 0.2231694459915161}, {'label': 'gratitude', 'score': 0.1925870180130005}, {'label': 'approval', 'score': 0.023013373836874962}, {'label': 'disapproval', 'score': 0.016340075060725212}]
[{'label': 'disappointment', 'score': 0.46723493933677673}, {'label': 'admiration', 'score': 0.2611960172653198}, {'label': 'gratitude', 'score': 0.1417202204465866}, {'label': 'approval', 'score': 0.028741687536239624}, {'label': 'remorse', 'score': 0.02549459971487522}]
[{'label': 'gratitude', 'score': 0.37077003717422485}, {'label': 'admiration', 'score': 0.25762152671813965}, {'label': 'disappointment', 'score': 0.23405446112155914}, {'label': 'realization', 'score': 0.038913581520318985}, {'label': 'approval', 'score': 0.03277420625090599}]
[{'label': 'gratitude', 'score': 0.3772311806678772}, {'label': 'disappointment', 'score': 0.21223963797092438}, {'label': 'realization', 'score': 0.15315288305282593}, {'label': 'admiration', 'score': 0.10173138231039047}, {'label': 'remorse', 'score': 0.05214187130331993}]
[{'label': 'gratitude', 'score': 0.3993454873561859}, {'label': 'disappointment', 'score': 0.20967519283294678}, {'label': 'realization', 'score': 0.13742993772029877}, {'label': 'admiration', 'score': 0.10182018578052521}, {'label': 'remorse', 'score': 0.05101578310132027}]
[{'label': 'realization', 'score': 0.32424506545066833}, {'label': 'remorse', 'score': 0.21345555782318115}, {'label': 'disappointment', 'score': 0.2076818197965622}, {'label': 'gratitude', 'score': 0.08571827411651611}, {'label': 'approval', 'score': 0.04778873175382614}]
[{'label': 'realization', 'score': 0.510229766368866}, {'label': 'remorse', 'score': 0.24979212880134583}, {'label': 'disappointment', 'score': 0.11132067441940308}, {'label': 'sadness', 'score': 0.031665123999118805}, {'label': 'approval', 'score': 0.021937260404229164}]
[{'label': 'realization', 'score': 0.49801206588745117}, {'label': 'remorse', 'score': 0.2578096389770508}, {'label': 'disappointment', 'score': 0.11236687749624252}, {'label': 'sadness', 'score': 0.03006354533135891}, {'label': 'approval', 'score': 0.021990742534399033}]
[{'label': 'realization', 'score': 0.7739168405532837}, {'label': 'disappointment', 'score': 0.06210484728217125}, {'label': 'remorse', 'score': 0.05265750363469124}, {'label': 'admiration', 'score': 0.026561906561255455}, {'label': 'gratitude', 'score': 0.0243576318025589}]
[{'label': 'realization', 'score': 0.5168721675872803}, {'label': 'disappointment', 'score': 0.14547163248062134}, {'label': 'gratitude', 'score': 0.09747127443552017}, {'label': 'remorse', 'score': 0.08702370524406433}, {'label': 'admiration', 'score': 0.06209857016801834}]
[{'label': 'realization', 'score': 0.5233696103096008}, {'label': 'disappointment', 'score': 0.13776518404483795}, {'label': 'gratitude', 'score': 0.1039087176322937}, {'label': 'remorse', 'score': 0.08129360526800156}, {'label': 'admiration', 'score': 0.0642460286617279}]
[{'label': 'gratitude', 'score': 0.5876506567001343}, {'label': 'realization', 'score': 0.1306345909833908}, {'label': 'admiration', 'score': 0.11103767156600952}, {'label': 'disappointment', 'score': 0.06757751852273941}, {'label': 'remorse', 'score': 0.037822574377059937}]
[{'label': 'gratitude', 'score': 0.851304829120636}, {'label': 'realization', 'score': 0.04727964848279953}, {'label': 'disappointment', 'score': 0.029227500781416893}, {'label': 'admiration', 'score': 0.02352987602353096}, {'label': 'remorse', 'score': 0.0149079579859972}]
[{'label': 'gratitude', 'score': 0.5678404569625854}, {'label': 'realization', 'score': 0.32421889901161194}, {'label': 'disappointment', 'score': 0.023938503116369247}, {'label': 'remorse', 'score': 0.023287096992135048}, {'label': 'approval', 'score': 0.017085164785385132}]
[{'label': 'gratitude', 'score': 0.62015700340271}, {'label': 'realization', 'score': 0.26145052909851074}, {'label': 'remorse', 'score': 0.030244821682572365}, {'label': 'disappointment', 'score': 0.029176700860261917}, {'label': 'approval', 'score': 0.014108939096331596}]
[{'label': 'realization', 'score': 0.6000552773475647}, {'label': 'gratitude', 'score': 0.15574434399604797}, {'label': 'remorse', 'score': 0.09899891912937164}, {'label': 'disappointment', 'score': 0.05065787956118584}, {'label': 'approval', 'score': 0.031310319900512695}]
[{'label': 'gratitude', 'score': 0.4722283184528351}, {'label': 'realization', 'score': 0.24029545485973358}, {'label': 'admiration', 'score': 0.12575696408748627}, {'label': 'disappointment', 'score': 0.06582667678594589}, {'label': 'remorse', 'score': 0.03069404326379299}]
[{'label': 'gratitude', 'score': 0.6012654304504395}, {'label': 'admiration', 'score': 0.15133967995643616}, {'label': 'realization', 'score': 0.13488702476024628}, {'label': 'disappointment', 'score': 0.04134821519255638}, {'label': 'remorse', 'score': 0.01927533932030201}]
[{'label': 'realization', 'score': 0.8273293375968933}, {'label': 'gratitude', 'score': 0.05756812170147896}, {'label': 'remorse', 'score': 0.032652731984853745}, {'label': 'disappointment', 'score': 0.02511286735534668}, {'label': 'admiration', 'score': 0.011902526021003723}]
[{'label': 'realization', 'score': 0.814234733581543}, {'label': 'gratitude', 'score': 0.06317436695098877}, {'label': 'remorse', 'score': 0.033988725394010544}, {'label': 'disappointment', 'score': 0.027793038636446}, {'label': 'admiration', 'score': 0.01302342489361763}]
[{'label': 'realization', 'score': 0.44823476672172546}, {'label': 'gratitude', 'score': 0.18098706007003784}, {'label': 'disappointment', 'score': 0.14061324298381805}, {'label': 'remorse', 'score': 0.10995184630155563}, {'label': 'approval', 'score': 0.02662096917629242}]
[{'label': 'gratitude', 'score': 0.36248505115509033}, {'label': 'disappointment', 'score': 0.19081631302833557}, {'label': 'remorse', 'score': 0.18116407096385956}, {'label': 'realization', 'score': 0.14952562749385834}, {'label': 'sadness', 'score': 0.02806786447763443}]
[{'label': 'gratitude', 'score': 0.4073241055011749}, {'label': 'disappointment', 'score': 0.18601538240909576}, {'label': 'remorse', 'score': 0.1692562997341156}, {'label': 'realization', 'score': 0.12356162816286087}, {'label': 'sadness', 'score': 0.025035671889781952}]
[{'label': 'sadness', 'score': 0.3679889738559723}, {'label': 'remorse', 'score': 0.32986775040626526}, {'label': 'disappointment', 'score': 0.1898203343153}, {'label': 'realization', 'score': 0.03802336007356644}, {'label': 'fear', 'score': 0.027562463656067848}]
[{'label': 'disappointment', 'score': 0.6092672944068909}, {'label': 'remorse', 'score': 0.17516307532787323}, {'label': 'sadness', 'score': 0.07364490628242493}, {'label': 'realization', 'score': 0.03021404705941677}, {'label': 'admiration', 'score': 0.02495252527296543}]
[{'label': 'disappointment', 'score': 0.4972740709781647}, {'label': 'gratitude', 'score': 0.16635183990001678}, {'label': 'admiration', 'score': 0.14947696030139923}, {'label': 'remorse', 'score': 0.06611239910125732}, {'label': 'disapproval', 'score': 0.03281538933515549}]
[{'label': 'disappointment', 'score': 0.5054545402526855}, {'label': 'gratitude', 'score': 0.1582918018102646}, {'label': 'admiration', 'score': 0.1465841382741928}, {'label': 'remorse', 'score': 0.06877434998750687}, {'label': 'disapproval', 'score': 0.0342654213309288}]
[{'label': 'gratitude', 'score': 0.5462243556976318}, {'label': 'disappointment', 'score': 0.19966529309749603}, {'label': 'admiration', 'score': 0.14631524682044983}, {'label': 'remorse', 'score': 0.029686445370316505}, {'label': 'disapproval', 'score': 0.019367462024092674}]
[{'label': 'gratitude', 'score': 0.8933212161064148}, {'label': 'realization', 'score': 0.0280446819961071}, {'label': 'admiration', 'score': 0.020063860341906548}, {'label': 'disappointment', 'score': 0.019675519317388535}, {'label': 'remorse', 'score': 0.014524446800351143}]
[{'label': 'gratitude', 'score': 0.6713296175003052}, {'label': 'realization', 'score': 0.1339220404624939}, {'label': 'disappointment', 'score': 0.06834420561790466}, {'label': 'remorse', 'score': 0.05093992501497269}, {'label': 'admiration', 'score': 0.017564544454216957}]
[{'label': 'remorse', 'score': 0.3713858127593994}, {'label': 'gratitude', 'score': 0.18908171355724335}, {'label': 'disappointment', 'score': 0.18236804008483887}, {'label': 'realization', 'score': 0.13434673845767975}, {'label': 'sadness', 'score': 0.04597083106637001}]
[{'label': 'remorse', 'score': 0.45420339703559875}, {'label': 'sadness', 'score': 0.35312673449516296}, {'label': 'disappointment', 'score': 0.14248186349868774}, {'label': 'gratitude', 'score': 0.01370612345635891}, {'label': 'realization', 'score': 0.012528623454272747}]
[{'label': 'realization', 'score': 0.5043439269065857}, {'label': 'disappointment', 'score': 0.2478458136320114}, {'label': 'remorse', 'score': 0.10146993398666382}, {'label': 'sadness', 'score': 0.07994212210178375}, {'label': 'approval', 'score': 0.018948223441839218}]
[{'label': 'disappointment', 'score': 0.45663610100746155}, {'label': 'realization', 'score': 0.22055193781852722}, {'label': 'gratitude', 'score': 0.1421453356742859}, {'label': 'remorse', 'score': 0.0824785977602005}, {'label': 'approval', 'score': 0.025302963331341743}]
[{'label': 'gratitude', 'score': 0.9231834411621094}, {'label': 'disappointment', 'score': 0.031481172889471054}, {'label': 'admiration', 'score': 0.012276900000870228}, {'label': 'realization', 'score': 0.010347419418394566}, {'label': 'remorse', 'score': 0.006063311826437712}]
[{'label': 'gratitude', 'score': 0.9804655313491821}, {'label': 'admiration', 'score': 0.00588717358186841}, {'label': 'realization', 'score': 0.00497557083144784}, {'label': 'disappointment', 'score': 0.002347533591091633}, {'label': 'approval', 'score': 0.0014277357840910554}]
[{'label': 'gratitude', 'score': 0.9814459681510925}, {'label': 'admiration', 'score': 0.00567611213773489}, {'label': 'realization', 'score': 0.004567008465528488}, {'label': 'disappointment', 'score': 0.002272682497277856}, {'label': 'approval', 'score': 0.0013792148092761636}]
[{'label': 'gratitude', 'score': 0.47655484080314636}, {'label': 'realization', 'score': 0.4677775204181671}, {'label': 'approval', 'score': 0.008595457300543785}, {'label': 'disappointment', 'score': 0.008125782012939453}, {'label': 'remorse', 'score': 0.007530640810728073}]
[{'label': 'gratitude', 'score': 0.49592095613479614}, {'label': 'realization', 'score': 0.4484410583972931}, {'label': 'approval', 'score': 0.008817930705845356}, {'label': 'disappointment', 'score': 0.008304494433104992}, {'label': 'remorse', 'score': 0.007551423739641905}]
[{'label': 'realization', 'score': 0.9862130880355835}, {'label': 'approval', 'score': 0.003004843834787607}, {'label': 'remorse', 'score': 0.002117360709235072}, {'label': 'optimism', 'score': 0.0015874572563916445}, {'label': 'embarrassment', 'score': 0.0010490580461919308}]
[{'label': 'realization', 'score': 0.9872035384178162}, {'label': 'approval', 'score': 0.0021442093420773745}, {'label': 'sadness', 'score': 0.0013135889312252402}, {'label': 'embarrassment', 'score': 0.0012248940765857697}, {'label': 'remorse', 'score': 0.001174706849269569}]
[{'label': 'realization', 'score': 0.9783458113670349}, {'label': 'sadness', 'score': 0.00365498848259449}, {'label': 'approval', 'score': 0.003093204228207469}, {'label': 'nervousness', 'score': 0.002627013949677348}, {'label': 'disappointment', 'score': 0.0020102427806705236}]
[{'label': 'realization', 'score': 0.9785646200180054}, {'label': 'sadness', 'score': 0.003939399495720863}, {'label': 'approval', 'score': 0.003181533422321081}, {'label': 'nervousness', 'score': 0.002631021663546562}, {'label': 'disappointment', 'score': 0.0017376604955643415}]
[{'label': 'realization', 'score': 0.9800184369087219}, {'label': 'sadness', 'score': 0.0035194866359233856}, {'label': 'approval', 'score': 0.0029089576564729214}, {'label': 'nervousness', 'score': 0.0024908212944865227}, {'label': 'disappointment', 'score': 0.0016064192168414593}]
[{'label': 'realization', 'score': 0.9800192713737488}, {'label': 'approval', 'score': 0.005569139961153269}, {'label': 'remorse', 'score': 0.0020283707417547703}, {'label': 'optimism', 'score': 0.001973371719941497}, {'label': 'neutral', 'score': 0.001827624044381082}]
[{'label': 'realization', 'score': 0.5645967125892639}, {'label': 'gratitude', 'score': 0.2963627576828003}, {'label': 'approval', 'score': 0.02776969037950039}, {'label': 'disappointment', 'score': 0.025054005905985832}, {'label': 'remorse', 'score': 0.020514195784926414}]
[{'label': 'realization', 'score': 0.8334488868713379}, {'label': 'gratitude', 'score': 0.07290054857730865}, {'label': 'remorse', 'score': 0.01744583062827587}, {'label': 'admiration', 'score': 0.016960864886641502}, {'label': 'approval', 'score': 0.015706896781921387}]
[{'label': 'realization', 'score': 0.9728252291679382}, {'label': 'approval', 'score': 0.006043751258403063}, {'label': 'remorse', 'score': 0.004391275811940432}, {'label': 'optimism', 'score': 0.0029202920850366354}, {'label': 'embarrassment', 'score': 0.0022557545453310013}]
[{'label': 'realization', 'score': 0.7664144039154053}, {'label': 'disappointment', 'score': 0.06074654683470726}, {'label': 'gratitude', 'score': 0.042201824486255646}, {'label': 'remorse', 'score': 0.03946268558502197}, {'label': 'approval', 'score': 0.025696661323308945}]
[{'label': 'realization', 'score': 0.7611954808235168}, {'label': 'disappointment', 'score': 0.06148039549589157}, {'label': 'gratitude', 'score': 0.044656626880168915}, {'label': 'remorse', 'score': 0.04065597057342529}, {'label': 'approval', 'score': 0.025567399337887764}]
[{'label': 'realization', 'score': 0.5088279247283936}, {'label': 'disappointment', 'score': 0.24380163848400116}, {'label': 'gratitude', 'score': 0.07072406262159348}, {'label': 'remorse', 'score': 0.06043357029557228}, {'label': 'approval', 'score': 0.03425150364637375}]
[{'label': 'realization', 'score': 0.6372621059417725}, {'label': 'disappointment', 'score': 0.14846980571746826}, {'label': 'sadness', 'score': 0.13124097883701324}, {'label': 'remorse', 'score': 0.018422788009047508}, {'label': 'approval', 'score': 0.017323506996035576}]
[{'label': 'disappointment', 'score': 0.46981969475746155}, {'label': 'realization', 'score': 0.26128825545310974}, {'label': 'sadness', 'score': 0.16010814905166626}, {'label': 'remorse', 'score': 0.06528779864311218}, {'label': 'approval', 'score': 0.009359835647046566}]
[{'label': 'disappointment', 'score': 0.5812830328941345}, {'label': 'realization', 'score': 0.16241112351417542}, {'label': 'remorse', 'score': 0.12786099314689636}, {'label': 'sadness', 'score': 0.0743369609117508}, {'label': 'gratitude', 'score': 0.015437410213053226}]
[{'label': 'disappointment', 'score': 0.772007167339325}, {'label': 'gratitude', 'score': 0.08786152303218842}, {'label': 'remorse', 'score': 0.05573131889104843}, {'label': 'sadness', 'score': 0.02335834503173828}, {'label': 'realization', 'score': 0.023239845409989357}]
[{'label': 'gratitude', 'score': 0.44423726201057434}, {'label': 'disappointment', 'score': 0.4438059628009796}, {'label': 'admiration', 'score': 0.04148361086845398}, {'label': 'remorse', 'score': 0.019939634948968887}, {'label': 'sadness', 'score': 0.008539838716387749}]
[{'label': 'gratitude', 'score': 0.4622127115726471}, {'label': 'disappointment', 'score': 0.39100417494773865}, {'label': 'admiration', 'score': 0.0771210640668869}, {'label': 'remorse', 'score': 0.017889346927404404}, {'label': 'disapproval', 'score': 0.0104712238535285}]
[{'label': 'disappointment', 'score': 0.5670679211616516}, {'label': 'gratitude', 'score': 0.21317952871322632}, {'label': 'admiration', 'score': 0.060629215091466904}, {'label': 'remorse', 'score': 0.060243550688028336}, {'label': 'realization', 'score': 0.03271402046084404}]
[{'label': 'disappointment', 'score': 0.5270422697067261}, {'label': 'gratitude', 'score': 0.24979855120182037}, {'label': 'admiration', 'score': 0.06633147597312927}, {'label': 'remorse', 'score': 0.05803627520799637}, {'label': 'realization', 'score': 0.03209792822599411}]
[{'label': 'disappointment', 'score': 0.44512784481048584}, {'label': 'realization', 'score': 0.2500949203968048}, {'label': 'remorse', 'score': 0.20364129543304443}, {'label': 'approval', 'score': 0.023888221010565758}, {'label': 'sadness', 'score': 0.020988645032048225}]
[{'label': 'realization', 'score': 0.41346248984336853}, {'label': 'disappointment', 'score': 0.2910345196723938}, {'label': 'remorse', 'score': 0.1835901290178299}, {'label': 'sadness', 'score': 0.04063855856657028}, {'label': 'approval', 'score': 0.026160575449466705}]
[{'label': 'realization', 'score': 0.43334972858428955}, {'label': 'disappointment', 'score': 0.28312253952026367}, {'label': 'remorse', 'score': 0.17401383817195892}, {'label': 'sadness', 'score': 0.039523303508758545}, {'label': 'approval', 'score': 0.02527020499110222}]
[{'label': 'realization', 'score': 0.4181700348854065}, {'label': 'disappointment', 'score': 0.237625390291214}, {'label': 'sadness', 'score': 0.1244325265288353}, {'label': 'remorse', 'score': 0.08582120388746262}, {'label': 'embarrassment', 'score': 0.039712682366371155}]
[{'label': 'realization', 'score': 0.3333696126937866}, {'label': 'disappointment', 'score': 0.32534879446029663}, {'label': 'sadness', 'score': 0.14165984094142914}, {'label': 'remorse', 'score': 0.11920391023159027}, {'label': 'embarrassment', 'score': 0.030573870986700058}]
[{'label': 'realization', 'score': 0.3674446642398834}, {'label': 'disappointment', 'score': 0.2947269380092621}, {'label': 'remorse', 'score': 0.18326979875564575}, {'label': 'sadness', 'score': 0.09212303906679153}, {'label': 'embarrassment', 'score': 0.017649566754698753}]
[{'label': 'gratitude', 'score': 0.38111600279808044}, {'label': 'disappointment', 'score': 0.274003267288208}, {'label': 'remorse', 'score': 0.12404364347457886}, {'label': 'realization', 'score': 0.11088472604751587}, {'label': 'sadness', 'score': 0.026283740997314453}]
[{'label': 'realization', 'score': 0.43132320046424866}, {'label': 'gratitude', 'score': 0.30678698420524597}, {'label': 'disappointment', 'score': 0.09591170400381088}, {'label': 'remorse', 'score': 0.06981777399778366}, {'label': 'sadness', 'score': 0.01494403276592493}]
[{'label': 'realization', 'score': 0.8924106955528259}, {'label': 'remorse', 'score': 0.02844082936644554}, {'label': 'gratitude', 'score': 0.019375350326299667}, {'label': 'disappointment', 'score': 0.013129088096320629}, {'label': 'neutral', 'score': 0.007858881726861}]
[{'label': 'realization', 'score': 0.942681074142456}, {'label': 'remorse', 'score': 0.019262241199612617}, {'label': 'disappointment', 'score': 0.006805533077567816}, {'label': 'neutral', 'score': 0.005251032765954733}, {'label': 'approval', 'score': 0.00477581936866045}]
[{'label': 'realization', 'score': 0.9213675856590271}, {'label': 'remorse', 'score': 0.026198821142315865}, {'label': 'disappointment', 'score': 0.010317807085812092}, {'label': 'neutral', 'score': 0.006602931302040815}, {'label': 'approval', 'score': 0.006055164150893688}]
[{'label': 'realization', 'score': 0.9748874306678772}, {'label': 'remorse', 'score': 0.006133670452982187}, {'label': 'approval', 'score': 0.0039289589039981365}, {'label': 'disappointment', 'score': 0.00388162094168365}, {'label': 'embarrassment', 'score': 0.002545697148889303}]
[{'label': 'realization', 'score': 0.9687477946281433}, {'label': 'approval', 'score': 0.007135835476219654}, {'label': 'remorse', 'score': 0.0063368408009409904}, {'label': 'disappointment', 'score': 0.0048964135348796844}, {'label': 'sadness', 'score': 0.0029517889488488436}]
[{'label': 'realization', 'score': 0.9690945148468018}, {'label': 'approval', 'score': 0.007364084478467703}, {'label': 'remorse', 'score': 0.006100925151258707}, {'label': 'disappointment', 'score': 0.004678712226450443}, {'label': 'sadness', 'score': 0.0029044579714536667}]
[{'label': 'realization', 'score': 0.9254611134529114}, {'label': 'nervousness', 'score': 0.018713930621743202}, {'label': 'fear', 'score': 0.015683012083172798}, {'label': 'sadness', 'score': 0.009213793091475964}, {'label': 'approval', 'score': 0.008793707005679607}]
[{'label': 'realization', 'score': 0.8805205225944519}, {'label': 'sadness', 'score': 0.03110615722835064}, {'label': 'nervousness', 'score': 0.025426620617508888}, {'label': 'fear', 'score': 0.016088983044028282}, {'label': 'approval', 'score': 0.009535156190395355}]
[{'label': 'realization', 'score': 0.8499037027359009}, {'label': 'nervousness', 'score': 0.0366252101957798}, {'label': 'sadness', 'score': 0.03657083213329315}, {'label': 'fear', 'score': 0.0265804436057806}, {'label': 'approval', 'score': 0.010439058765769005}]
[{'label': 'realization', 'score': 0.8020859360694885}, {'label': 'gratitude', 'score': 0.06149105355143547}, {'label': 'remorse', 'score': 0.04272273927927017}, {'label': 'disappointment', 'score': 0.026089096441864967}, {'label': 'sadness', 'score': 0.014689714647829533}]
[{'label': 'realization', 'score': 0.7011073231697083}, {'label': 'gratitude', 'score': 0.21123726665973663}, {'label': 'remorse', 'score': 0.022448603063821793}, {'label': 'disappointment', 'score': 0.014865245670080185}, {'label': 'approval', 'score': 0.0063603585585951805}]
[{'label': 'realization', 'score': 0.9405920505523682}, {'label': 'gratitude', 'score': 0.02662423625588417}, {'label': 'remorse', 'score': 0.006136089097708464}, {'label': 'approval', 'score': 0.004946225322782993}, {'label': 'disappointment', 'score': 0.004319139290601015}]
[{'label': 'realization', 'score': 0.9876149892807007}, {'label': 'approval', 'score': 0.003143110079690814}, {'label': 'remorse', 'score': 0.0013268383918330073}, {'label': 'disappointment', 'score': 0.0011172933736816049}, {'label': 'gratitude', 'score': 0.0010985728586092591}]
[{'label': 'realization', 'score': 0.9914559721946716}, {'label': 'approval', 'score': 0.0023665267508476973}, {'label': 'disappointment', 'score': 0.0010200889082625508}, {'label': 'remorse', 'score': 0.0008113009971566498}, {'label': 'neutral', 'score': 0.000730810803361237}]
[{'label': 'realization', 'score': 0.9899585843086243}, {'label': 'approval', 'score': 0.0027717838529497385}, {'label': 'disappointment', 'score': 0.0014551585773006082}, {'label': 'remorse', 'score': 0.0011187149211764336}, {'label': 'sadness', 'score': 0.000681956356856972}]
[{'label': 'realization', 'score': 0.9683788418769836}, {'label': 'remorse', 'score': 0.006968203000724316}, {'label': 'disappointment', 'score': 0.006473126821219921}, {'label': 'approval', 'score': 0.005584282800555229}, {'label': 'sadness', 'score': 0.0027734965551644564}]
[{'label': 'realization', 'score': 0.9658145308494568}, {'label': 'remorse', 'score': 0.008030811324715614}, {'label': 'approval', 'score': 0.005307538900524378}, {'label': 'sadness', 'score': 0.004207938443869352}, {'label': 'embarrassment', 'score': 0.0038734357804059982}]
[{'label': 'realization', 'score': 0.9659796953201294}, {'label': 'remorse', 'score': 0.006962339859455824}, {'label': 'sadness', 'score': 0.005026053637266159}, {'label': 'approval', 'score': 0.004772283136844635}, {'label': 'embarrassment', 'score': 0.004020277410745621}]
[{'label': 'realization', 'score': 0.982260525226593}, {'label': 'approval', 'score': 0.0027480279095470905}, {'label': 'remorse', 'score': 0.0027308568824082613}, {'label': 'embarrassment', 'score': 0.002449851483106613}, {'label': 'optimism', 'score': 0.002068940782919526}]
[{'label': 'realization', 'score': 0.9853873252868652}, {'label': 'approval', 'score': 0.00233340822160244}, {'label': 'embarrassment', 'score': 0.0021928444039076567}, {'label': 'remorse', 'score': 0.002170626074075699}, {'label': 'optimism', 'score': 0.0017743119969964027}]
[{'label': 'realization', 'score': 0.9836282730102539}, {'label': 'embarrassment', 'score': 0.0029569680336862803}, {'label': 'approval', 'score': 0.0022979627829045057}, {'label': 'remorse', 'score': 0.0019836807623505592}, {'label': 'optimism', 'score': 0.0018877197289839387}]
[{'label': 'realization', 'score': 0.9805595874786377}, {'label': 'embarrassment', 'score': 0.0041242940351367}, {'label': 'approval', 'score': 0.0025280762929469347}, {'label': 'remorse', 'score': 0.0024515835102647543}, {'label': 'disappointment', 'score': 0.0022939799819141626}]
[{'label': 'realization', 'score': 0.8772164583206177}, {'label': 'remorse', 'score': 0.03730803355574608}, {'label': 'disappointment', 'score': 0.03365130349993706}, {'label': 'approval', 'score': 0.011856621131300926}, {'label': 'embarrassment', 'score': 0.008643040433526039}]
[{'label': 'realization', 'score': 0.6595847606658936}, {'label': 'disappointment', 'score': 0.14085029065608978}, {'label': 'remorse', 'score': 0.0828809067606926}, {'label': 'disapproval', 'score': 0.020319100469350815}, {'label': 'approval', 'score': 0.018030447885394096}]
[{'label': 'realization', 'score': 0.5435717701911926}, {'label': 'disappointment', 'score': 0.21350812911987305}, {'label': 'remorse', 'score': 0.09710825979709625}, {'label': 'admiration', 'score': 0.0343632735311985}, {'label': 'disapproval', 'score': 0.02690538391470909}]
